salePageId,title,price,suggestPrice,isSoldOut
11069023,【宅配-享吃肉肉】中秋烤肉小資海陸7件組(1.6kgx1),920,1380,False
10760059,【肉董仔】香滷小排丁(400±10%x1),159,199,False
10341112,【冷凍店取-將合群】日本A5和牛肉片(100gx1),210,250,False
9377038,【冷凍店取-勝崎生鮮】國產極品黑豚鮮嫩梅花火鍋片(200±10%g/盒),155,319,False
11651093,【蘇杭】無錫排骨(480gx1)(效期至2026/09/11),599,599,False
11421701,【朱記】諸事大吉獅子頭(1100公克（固形物重500公克）),429,429,False
11417760,【禧藏】澳洲和牛燉煮塊(500g±10%),288,350,False
10194096,【冷凍店取-揪人買海鮮】松阪豬(300gx1),269,329,False
9487006,【冷凍店取-享吃肉肉】美國頂級雪花翼板牛排(250g±10%/包),269,480,False
8810322,【冷凍店取—約克街肉舖】台灣國產嚴選雞中翅(500公克±10％/包),219,299,False
11452716,【達人傳家】麻辣花生(純素)(250g/罐*12罐),1642,1860,False
11421699,【朱記】好運連連櫻花蝦油飯(600g),429,429,False
11350718,【這一鍋嚴選】燒肉同話-伊比利豬松板(400g/包),499,550,True
10899274,【白沙屯媽祖】小資平安拜拜13件組(13件/組(內容詳見商品頁)),799,899,False
10821088,【冷凍店取-享吃肉肉】巨無霸霜降牛排(16oz)(450g±10%/片(16盎司)),359,739,False
10706660,【興哥】興哥手工香腸-黑胡椒(300G±5%),245,288,False
10639194,【廚鮮王】澳洲M9和牛菲力牛排(120g±10%/包),159,318,False
10434569,【大成食品】法系紅牌鹿野土雞胸(300gx1),179,229,False
10322839,【冷凍店取-廚鮮王】台灣精選太空鴨(1.9kg±10%/隻),499,799,True
10087864,【享吃肉肉】頂級安格斯無骨牛小排(200g±10%/包),359,720,False
9377039,【冷凍店取-勝崎生鮮】國產極品黑豚霜降五花火鍋片(200±10%g/盒),155,319,False
11236020,【冷藏店取-永順興】喜選動福蛋(540g/10顆/盒),89,120,False
9818755,【冷凍店取-瓜瓜園】冰烤蕃薯1kg(包)(1kg/包),199,263,True
11399081,【冷藏店取-玉美】綜合生菜絲(100g/包),39,50,False
11598589,【冷凍店取-享吃美味】鮮凍毛豆仁(200g±4.5%/包),55,126,False
11436624,【瓜瓜園】66紅心冰烤蕃薯(1kgx1),199,249,True
11337471,【冷藏店取-玉美】履歷去殼玉米筍(100g/包),39,49,False
10373529,【炳叔】水煮玉米(200g±10%/支(可食用部份100g±10%)),39,49,False
11476159,【冷凍店取-地瓜研製所】栗香皇后地瓜(400gx1),119,149,False
10799226,【禎祥】毛豆(1kgx1/包),115,130,False
11617295,【冷藏店取-福和】紅心芭樂2入(600g/袋),79,129,False
10909982,【祥亮】冷凍菠菜(1000g/包),119,159,False
11399077,【冷藏店取-玉美】有機黑美人菇(120g/包),39,45,False
9839433,【冷凍店取-揚振】青花菜(500gx1),89,109,False
8712782,【冷凍店取－天時莓果】冷凍野生藍莓(４００ｇ),229,229,True
11333743,【冷藏店取-中華食品】中華非基改火鍋豆腐(300g/盒*2),38,46,False
10910008,【祥亮】冷凍白花菜(1000g/包),99,119,False
11421143,【冷藏店取-玉美】鮮切南瓜(200g/包),39,49,False
11471267,【Fami煮煮】酪梨果昔包(1包X1),49,49,False
11581017,【Fami煮煮】藍莓桑葚果昔包(1包X1),59,59,False
11337498,【冷藏店取-玉美】台灣綠竹筍真空包(250g/包),139,199,False
11333750,【冷藏店取-中華食品】中華非基改超嫩豆腐(300g/盒*3),54,69,False
9599072,【冷凍店取-金山藷童瑤】冰烤栗香地瓜(250g/包),100,110,False
11781767,【福和-宅配】三光五月桃水蜜桃禮盒(1.1kg/10入/盒),999,1099,False
11471266,【Fami煮煮】綠拿鐵果昔包(1包X1),49,49,False
11476158,【冷凍店取-地瓜研製所】楓紅烤藷(500g x1),119,149,False
7781886,【冷凍店取—食安先生】鮮凍綠花椰菜(５００ｇ／包),99,120,False
11337487,【冷藏店取-玉美】履歷櫛瓜(400g/包),89,99,False
11333786,【韓玉宅】火鍋專用嫩豆腐(320g/條),49,65,False
10588512,【冷藏店取—好菇道】(免)鴻禧菇(１００ｇ／包，３入),89,117,False
11581014,【Fami煮煮】三果戀曲果昔包(1包X1),49,49,False
11337468,【冷藏店取-玉美】履歷牛番茄(300g/包),55,69,False
11341152,【冷藏店取-福和】珍珠芭樂2入(600g),79,129,False
11337458,【冷藏店取-玉美】有機鮮香菇(100g/包),43,55,False
11399076,【冷藏店取-玉美】有機青江菜(210g/包),35,39,False
11677276,【冷藏店取-福和】澳洲綠無籽葡萄(400g/盒),169,199,False
11337489,【冷藏店取-玉美】履歷敏豆(200g/包),56,65,False
9486990,【冷凍店取-享吃鮮果】鮮凍秋葵(200g±10%/包),59,99,False
11337463,【冷藏店取-玉美】高山高麗菜(500g/包),55,69,False
11738940,【冷藏店取-福和】百香果(600g/袋),129,179,False
10588508,【冷藏店取—玉美】(免)有機貝比生菜(１２０ｇ／盒),169,199,False
11581015,【Fami煮煮】陽光纖活蔬果果昔包(1包X1),49,49,False
11337475,【冷藏店取-福和】巨峰葡萄(400g/盒),109,149,False
11399075,【冷藏店取-玉美】有機杏鮑菇(150g/盒),50,55,False
8712783,【冷凍店取－天時莓果】冷凍黑醋栗(４００ｇ),229,229,True
9632724,【冷凍店取-享吃鮮果】鮮凍切段玉米筍(200g±4.5%/包),45,45,False
7781802,【冷凍店取—食安先生】鮮凍菠菜(５００ｇ／包),99,120,False
11333764,【冷藏店取-中華食品】中華板豆腐(345g/盒*3),99,135,False
10909979,【DArta】四季豆(1000g/包),129,169,False
7781739,【冷凍店取—食安先生】鮮凍玉米筍(５００ｇ／包),109,130,False
11581018,【Fami煮煮】芒果酪梨果昔包(1包X1),69,69,False
11410515,【冷藏店取-福和】聖女番茄,99,120,False
11337491,【冷藏店取-玉美】玉美蜜蜀黍2入組(200g*2入/包),95,109,False
11033187,【GREENS】綜合炒蔬菜(1kgx1),169,219,False
11581016,【Fami煮煮】陽光莓果果昔包(1包X1),59,59,False
11577359,【冷藏店取—玉美】芝麻葉(80g),145,169,False
11399078,【冷藏店取-玉美】有機空心菜(210g/包),35,39,False
10588500,【冷藏店取—福和】(免)元氣綜合水果袋(１３００ｇ／袋),189,219,False
7781744,【食安先生】鮮凍秋葵(５００ｇ／包),109,130,False
11399072,【冷藏店取-玉美】有機小白菜(210g/包),35,39,False
10588520,【冷藏店取—玉美】(免)履歷牛蕃茄(１１００ｇ／盒),189,249,False
11399079,【冷藏店取-玉美】有機貝比生菜100g(100g/盒),145,169,False
11362072,【冷藏店取-總統牌】軟質原味乾酪(140g/盒)(效期至2026/09/11),130,155,False
11718552,【冷藏店取-福和】台灣木瓜(900g/袋),120,149,False
11289271,【冷藏店取-總統牌】三明治切片乾酪(200g/包),99,130,False
10588518,【冷藏店取—好菇道】(免)雪白菇(１００ｇ／包；３入),89,117,False
10588503,【冷藏店取—玉美】(免)履歷去殼玉米筍(６００ｇ／盒),229,252,False
11463884,【安佳】較低脂乳酪24片(500g/包),196,258,False
11337480,【冷藏店取-玉美】履歷小黃瓜(300g/包),62,79,False
11333772,【韓玉宅】火鍋專用板豆腐(300g/盒),39,52,False
10588532,【冷藏店取—玉美】(免)產銷履歷紅蘿蔔(１０００ｇ／包，２包／箱),99,110,False
8896793,【祕魯】冷凍酪梨片(500公克),259,320,False
8896792,【祕魯】冷凍酪梨塊(500公克),259,320,False
11738937,【冷藏店取-福和】紐西蘭皇后富士蘋果,95,149,False
11399074,【冷藏店取-玉美】有機黑葉白菜(210g/包),35,39,False
11781613,【廚鮮王-宅配】屏東嚴選愛文芒果,854,1999,False
11699767,【冷藏店取-福和】珍珠芭樂5斤(3kg/箱),330,399,False
11617298,【冷藏店取-福和】台灣檸檬(500g/袋),129,199,False
11399073,【冷藏店取-玉美】有機黑木耳(100g/包),40,45,False
8179614,【冷凍店取－EZCHEF】餐餐好蔬米粒狀花椰菜(６８０ｇ／袋),140,200,False
11738935,【冷藏店取-福和】智利啤梨(600g/袋),129,179,False
11699769,【冷藏店取-福和】紐西蘭富士蘋果(650g/袋),99,149,False
11641108,【冷藏店取-福和】美濃瓜2入(600g/盒),95,169,False
11471265,【Fami煮煮】蘋果鳳梨果昔包(1包X1),49,49,False
10588533,【冷藏店取—玉美】(免)產銷履歷小黃瓜(１０００ｇ／盒),219,299,False
8712780,【冷凍店取－天時莓果】冷凍黑莓(４００ｇ),229,229,False
11471269,【Fami煮煮】鳳梨火龍果果昔包(1包X1),49,49,False
11463898,【廚鮮王-果農直配】南投埔里香甜百香果(10斤±10%箱),599,1550,False
11337462,【冷藏店取-玉美】有機金針菇(200g/包),25,35,False
11399080,【冷藏店取-玉美】即食玉米筍優惠組(100g*2包),145,209,False
11341161,【冷藏店取-安佳】頂級大師專用乳酪絲(300g/包),149,187,False
9744156,【冷凍店取-享吃鮮果】鮮凍青花菜(200g±10%/包),49,109,False
11719024,115/05/23起陸續出貨【挑果子-宅配】高雄大樹鄉玉荷包3斤(1800gx1),859,1000,False
11677268,【冷藏店取-福和】金鑽鳳梨杯(400g/盒),89,120,False
11337500,【冷藏店取-玉美】玉米筍（即食）(50g/包),49,65,False
11337496,【冷藏店取-玉美】極上金栗地瓜（即食）(100g/包),65,89,False
9218381,【冷凍店取-廚鮮王】切段鮮凍玉米筍(200g±10%/包),75,75,False
8712786,【冷凍店取－天時莓果】冷凍蔓越莓(４００ｇ),229,229,False
11790880,【廚鮮王-宅配】台灣嚴選綠肉哈密瓜,449,799,False
11699770,【冷藏店取-福和】紐西蘭DAZZLE富士蘋果(600g/袋),155,199,False
11485533,【冷藏店取-福和】祕魯綠無籽葡萄400g(400g/盒),199,249,False
11337481,【冷藏店取-玉美】履歷青蔥(100g/包),39,49,False
11337474,【冷藏店取-玉美】履歷紅蘿蔔(270g/包),35,49,False
11337466,【冷藏店取-玉美】履歷台東老薑(200g/盒),49,59,False
8650202,【冷凍店取－金榮】冷凍蘇丹王榴槤果肉(４００ｇ／盒)(效期至2026/06/30),570,699,False
11738925,【冷藏店取-福和】紐西蘭黃金奇異果原裝箱,985,1099,False
11738924,【冷藏店取-福和】紐西蘭黃金奇異果,155,199,False
11666555,【冷藏店取-福和】網狀哈密瓜(1200g*1粒),240,299,False
11699296,【冷藏店取-福和】美濃瓜5斤(3kg/箱),399,499,False
11666556,【冷藏店取-福和】美國砂糖橘(600g/袋),165,205,False
11502417,【冷藏店取-玉美】迷你香芋(500g/包),149,199,False
11463922,【阿丹】嫩筍絲(300g/包),109,159,False
11761768,【冷藏店取-福和】仲夏芒芒愛文芒果禮盒(3000g/約6-10粒/盒),999,1199,False
11731001,115/05/26起陸續出貨【挑果子-宅配】美國空運藍莓6入禮盒(125gx6入裝),950,1150,False
11665743,【好鮮田-宅配】銷日小蜜鳳梨禮盒(2.5kg／箱（2-3顆）),459,600,False
11641115,【冷藏店取-福和】美國空運酪梨3入(600g/袋),339,399,False
11485559,【冷藏店取-福和】祕魯綠無籽葡萄1kg(1000g/盒),499,549,False
11337497,【冷藏店取-玉美】履歷蒜球(40g/包),29,39,False
11337492,【冷藏店取-福和】截切綜合水果盒(800g/盒),195,249,False
8794952,【冷凍店取－金榮】冷凍貓山王榴槤果肉(４００ｇ／盒),920,1200,False
11761762,【朋泉-宅配】朋泉愛文芒果,649,799,False
11738938,115/05/21起陸續出貨【宅配-享吃鮮果】台灣鮮採水蜜桃10入/箱(10入裝/1kg±10%/箱),1088,1599,False
11718556,【冷藏店取-福和】紐西蘭富士蘋果禮盒(1600g/8入/盒),520,699,False
11617305,【冷藏店取-福和】金鑽鳳梨(1.5kg/袋),129,199,False
11617303,【冷藏店取-福和】小玉西瓜(3kg/箱),199,249,False
11194365,【冷藏店取-福和】(免)3KG季節水果箱(3kg/箱),599,799,False
10618358,【廚鮮王-宅配】(免)10斤鮮採帝王芭樂(10斤±10%/箱(含箱重)),1050,1450,False
10598101,【廚鮮王-宅配】(免)5斤台農57號黃金地瓜(5斤±10%/箱(含箱重)),428,699,False
10588522,【冷藏店取—玉美】(免)產銷履歷水果玉米(５ＫＧ／箱),599,699,False
11790873,【馥威-宅配】紐西蘭樂淇蘋果6桶原裝箱(586g/7-9顆/桶),1920,2304,False
11761767,【寅食3 a.m.】宅配-加州空運紅櫻桃禮盒(9.5R/1kg x 1禮盒(附提袋)),1480,1980,False
11761765,【寅食3 a.m.】宅配-越南金枕頭榴槤單顆禮盒(單顆1.5kg x 1禮盒),1650,2150,False
11738936,115/05/21起陸續出貨【宅配-享吃鮮果】台灣鮮採水蜜桃8入/箱(8入裝/1kg±10%/箱),1188,1799,False
11718576,【冷藏店取-福和】美濃瓜禮盒(2000g/6顆/盒),520,699,False
11718572,【寅食3 a.m.】宅配-美國香甜多汁肚臍丁(72規16粒 x 1箱),780,899,False
11718551,【寅食3 a.m.】宅配-紐西蘭炫麗蘋果禮盒(80規大果/11粒 /盒),699,799,False
11641119,【北農嚴選-宅配】蓮霧禮盒(12入)(1.5KG±5%/12入/盒),1145,1587,False
11641103,【北農嚴選-宅配】巨峰葡萄禮盒(2.4KG±5%/6入/盒),1495,2095,False
11641099,【冷藏店取-台鮮】紐西蘭炫麗蘋果禮盒(1.5公斤±5%/6粒/盒),539,770,False
11641097,【廚鮮王-宅配】美國肚臍丁,750,1250,False
11641094,【廚鮮王-宅配】產銷履歷金鑽鳳梨,399,599,False
11641087,【廚鮮王-宅配】美國砂糖橘,679,1179,False
11595762,【冷藏店取-福和】截切芭樂超值盒(800gx1),249,299,False
11488914,【冷藏店取-福和】截切富士蘋果超值盒(800g/盒),215,276,False
11463925,【寶宏】橘切達乾酪(200g/包),169,186,False
11143505,【福業-宅配】有機蔬菜箱(4.3KG±5%/箱),799,899,False
10721472,【冷藏店取-福和】台灣網紋哈密瓜2入禮盒(3600gx1),660,899,False
10618380,【廚鮮王-宅配】(免)5斤鮮採帝王芭樂(5斤±10%/箱(含箱重)),599,990,False
10618371,【廚鮮王-宅配】(免)5斤粉紅芭樂(5斤±11%/箱(含箱重)),599,799,False
10598105,【廚鮮王-宅配】(免)5斤66號紅心地瓜(5斤±10%/箱(含箱重)),428,699,False
10598093,【廚鮮王-宅配】(免)10斤66號紅心地瓜(10斤±10%/箱(含箱重)),649,988,False
10598091,【廚鮮王-宅配】(免)10斤台農57號黃金地瓜(10斤±10%/箱(含箱重)),649,1180,False
10588498,【冷藏店取—玉美】(免)產銷履歷老薑(８００ｇ／包),139,189,False
10480607,【廚鮮王-宅配】(免)10斤黑寶紫水果玉米(10斤±10%/箱(含箱重)),844,1200,False
10480606,【廚鮮王-宅配】(免)5斤黑寶紫水果玉米(5斤±10%/箱(含箱重)),545,900,False
10480599,【廚鮮王-宅配】(免)5斤斑比彩虹甜糯玉米(5斤±10%/箱(含箱重)),480,850,False
10480588,【廚鮮王-宅配】(免)10斤斑比彩虹甜糯玉米(10斤±10%/箱(含箱重)),714,1100,False
10421612,【旗美農產-宅配】(免)黑糖芭比蓮霧大果-10斤(6KG±10%/箱(10台斤)),2099,2599,False
10421607,【旗美農產-宅配】(免)黑糖芭比蓮霧大果-5斤(3 KG±10%/箱(5台斤)),1300,1700,False
11811309,【寅食3 a.m.】宅配-加州空運水蜜桃原裝箱(20粒/4KG x 1箱),2600,2800,False
11811302,【寅食3 a.m.】宅配-枋山枋寮外銷級愛文芒果(18規/5kg x 1原裝件),1350,1500,False
11790878,【馥威-宅配】紐西蘭樂淇蘋果12管原裝箱(424g/4顆/管),2650,3180,False
11781726,【禾ME-宅配】光合茵愛文芒果禮盒(3kgx1),749,1500,False
11781636,【廚鮮王】屏東嚴選愛文芒果,1514,2580,False
11761771,【寅食3 a.m.】宅配-4盒加州空運紅櫻桃禮盒(9.5R/1KG /盒 *4盒(附提袋)),5120,5620,False
11761763,【寅食3 a.m.】宅配-2盒越南金枕頭榴槤禮盒(單顆1.5kg x 2盒),2998,3498,False
11738934,115/05/21起陸續出貨【宅配-享吃鮮果】台灣鮮採水蜜桃6入/箱(6入裝/1kg±10%/箱),1288,1999,False
11641118,【北農嚴選-宅配】帝王芭樂禮盒(3KG±5%/8入/盒),1195,1515,False
11641083,【北農嚴選-宅配】蓮霧禮盒(20入)(2.5KG±5%/20入/盒),1645,2312,False
11361693,【挑果子-宅配】4盒日本蜜富士蘋果禮盒(1500g±5%/6入/盒*4盒),3200,3600,False
11361665,【挑果子-宅配】日本蜜富士蘋果禮盒(1500g±5%/6入/盒),950,1200,False
11194364,【冷藏店取-福和】(免)5KG季節水果箱(5kg/箱),899,1299,False
10681870,【福和-冷藏店取】紐西蘭金圓頭奇異果12入禮盒(1.8kgx1),820,1150,False
10466382,【旗美農產-宅配】(免)黑糖芭比蓮霧中果-5斤(3 KG±10%/箱(5台斤)),1180,1500,False
10421611,【旗美農產-宅配】(免)黑糖芭比蓮霧中果-10斤(6KG±10%/箱(10台斤)),1700,1850,False
10392051,【大成食品】大成黃金脆皮雞腿排(210g),55,140,False
10345876,【大成食品】大成中一排骨(135g/包),49,100,False
7787733,【冷凍店取—總舖獅】蠔油粉絲煲(２２５克／包),45,75,False
7740621,【新市農會】原味毛豆(４００ｇ／包),60,79,False
9454209,【冷凍店取—品恆昇】冰烤地瓜(1000G/包),149,185,False
7801519,【大成食品】檀島豬扒(95g/包),65,129,False
9538690,【大成食品】蜜汁雞腿排(190G±4.5%/包)(效期至2026/09/17),55,120,False
7740620,【新市農會】芋香茶豆(３００ｇ／包),50,69,False
7801523,【冷凍店取－大成食品】經典原味雞胸肉(９０ｇ／包),49,100,False
8083674,【雙月食品社】雙月愛恨椒芝麵(２１８公克),49,59,False
8896791,【泓軒食品】泰式綠咖哩翅包飯(120gx1),49,75,False
10392038,【大成食品】大成塔塔酥(日式鮪魚玉米)(140g),39,69,False
9538691,【大成食品】咖哩雞腿排(190G±4.5%/包),55,120,False
7811933,【大成食品】經典蒜辣雞胸肉(９０ｇ／包),49,100,False
8083675,【雙月食品社】雙月愛恨蔥蔥麵(２２０公克)(效期至2026/09/11),49,59,False
9623989,【冷凍店取-樂廚】爆蔥抓餅(840g(6片)/包),75,75,False
10431409,【冷凍店取-炳叔】炳叔烤玉米(原味)(200g±10%/支(可食用部份140g±10%)),70,70,False
11666777,115/06/03起陸續出貨【十八王公劉家】蛋黃粽(3入)(180g*3入/包),230,299,False
9048816,【美式賣場】紅龍雞塊(600gx1),129,129,False
7779991,【冷凍店取-神農良食】黑胡椒-上班這檔事推薦-神農獎毛豆(400g/包),69,120,False
8158544,【冷凍店取—海揚鮮物】滿滿蝦仁月亮蝦餅(２４０ｇ±１０％),125,179,False
11781679,115/06/12起陸續出貨【林貞粿行】客家粿粽-客家肉燥菜脯粿粽(300g/3入/盒),245,258,False
11047562,【美式賣場】紅龍冷凍雞肉捲 (220gx1),75,75,False
10170546,【桂冠食品】桂冠香菇貢丸(383gx1),134,150,False
9159219,【冷凍店取-台灣卜蜂】肉絲蛋炒飯(230G±10%/包),45,55,True
10431412,【冷凍店取-炳叔】炳叔烤玉米(綜合)(200g±10%/支(可食用部份140g±10%)),70,70,False
11613361,【石二鍋】石二鍋百搭好朋友(304g/包),199,245,False
8608457,【桂冠】芝麻小湯圓(２００ｇ／盒),79,89,False
11362090,【欣手藝】老滷鴨舌頭(80g±4.5/包x1)(效期至2026/09/11),145,189,False
10981831,【冷凍店取-享吃美味】海鹽舒肥即食沙拉胸(100g±4.5g/包),49,79,False
11417715,【花蓮公正肉包】花蓮公正包子(50g*10顆/包),159,189,False
10238199,【桂冠】爆汁三杯海鮮丸(250gx1),119,150,False
9319893,【冷凍店取-ＳＯ　ＨＯＴ炎選】燻烤蝴蝶棒腿(200gx1),49,49,False
8031402,【泓軒食品】醬燒厚切里肌豬排(3片)(３００克／包),80,80,False
9524694,【大成食品】極厚酥炸日式豬排(150G/包),79,149,False
8608460,【桂冠】紫糯花生湯圓(２００ｇ／盒),69,79,False
7786381,【冷凍店取－田家】田家千層蔥餡拉餅(１１０ｇ／片，４４０ｇ／盒),109,130,False
9418220,【冷凍店取—蔥阿伯】家鄉味牛肉餡餅(450G/包),120,180,False
7915584,【冷凍店取－愛上美味】輕采養生藜麥毛豆(２００ｇ／包),99,159,False
7779996,【冷凍店取-神農良食】薄鹽-上班這檔事推薦-神農獎毛豆(400g/包),69,120,False
9720305,【冷凍店取-宏裕行】古早味八寶卷(300g/盒),169,189,False
9283045,【冷凍店取-披薩市】薄皮5吋黃金夏威夷米披薩(90g±4.5%),45,100,False
9532021,【大戶屋】牛肉壽喜燒(170gx1),109,109,False
8133529,【義美】義美鮭魚炒飯(２７０ｇ),60,79,False
8133528,【義美】義美蝦仁炒飯(２７０ｇ),60,79,False
8243954,【河小田】日式手做和牛漢堡排(１００ｇ±4.5％／片),69,69,False
11682212,【呷七碗】頂級北部粽(840±15公克 (210公克×4份)),370,450,True
10238237,【桂冠】筍香水晶餃(250gx1),119,150,True
9159218,【冷凍店取-台灣卜蜂】雞肉玉米蛋炒飯(230G±10%/包),45,55,False
11781744,115/06/12起陸續出貨【林貞粿行】一抹紅月-白玉抹茶紅豆粿粽(240g/3入/盒),245,258,False
11723150,115/06/08起陸續出貨【南園】純鹼粽(3顆入)(120gx3),179,200,False
11236009,【冷藏店取-益康】柚香水蘿蔔(320g/罐),165,165,False
9018147,【冷凍店取-呷七碗】古早味油飯(５５０±１５公克),120,180,False
8149431,【冷凍店取－料里長】懷舊古早味排骨(４５０ｇ／５片／包),195,295,False
7780107,【冷凍店取-蔥阿伯】冠軍蔥抓餅5片(共600g),79,79,False
8826156,【冷凍店取-樂廚】煙燻無骨鳳爪(200g/包),89,129,False
7915576,【冷凍店取－愛上美味】日式椒鹽舒肥雞胸隨手包(１００ｇ±１０％／包),59,109,False
10341110,【寒舍】寒舍港式雙響蘿蔔糕(1000g/(10片/包)),149,179,False
10079741,【KKLife】KKLife印度奶油咖哩雞(220g/包(固形量90±5g)),125,150,False
8679616,【冷凍店取—樂廚】十三香去骨雞腿排(２００ｇ±１０％／包),65,65,False
9472080,【冷凍店取-總舖獅】大王滷雞腿(160克/包),45,45,False
9169222,【冷凍店取-青花驕】青花椒香麻辣寬粉(223gx1),59,59,False
11723133,【巨廚】經典北部香菇肉粽(90g*5顆),235,399,False
9159220,【冷凍店取-台灣卜蜂】培根蛋炒飯(230G±10%/包),45,55,False
9072913,【金園排骨】金饌雞腿(240g±5%),155,165,False
8679611,【冷凍店取—樂廚】韓式去骨雞腿排(２００ｇ±１０％／包),65,65,False
11417739,【韓馨巧】韓馨巧-韓式炸醬包(500g/包),175,195,False
10598514,【金園排骨】厚切里肌(500g±2%/包),250,280,False
8031403,【泓軒食品】香酥無骨椒麻雞丁(３００克／包),65,65,False
11460010,【蔥阿伯】呷雄霸-千層拔絲抓餅(1400g),129,155,False
10087840,【紅龍】紅龍香檸雞柳條(500g),105,129,False
9283038,【冷凍店取-披薩市】薄皮5吋義大利海鮮米披薩(90g±4.5%),45,100,False
8683497,【桂冠】麻油雞炒飯(２７５ｇ／盒),65,65,False
11245147,【冷藏店取-元進莊】冰糖醬鴨翅2入(90g/包×2包入),99,138,False
11723146,【易牙居】荷香糯米捲(6入組)(80gx6),299,350,False
10080147,【冷凍店取-泓軒食品】爆漿雞腿捲(生)(270g/3條/包),99,189,False
10506028,【大成食品】胡椒雞翅(1包x1),179,199,False
9283053,【冷凍店取-披薩市】薄皮5吋經典瑪格麗特米披薩(90g±4.5%),45,100,False
8826157,【冷凍店取-樂廚】川味煙燻鳳爪(200g/包),89,129,False
8679612,【冷凍店取—樂廚】蔥燒去骨雞腿排(１９０ｇ±１０％／包),65,65,False
11485566,【大成食品】美式紐奧良烤翅中(300g/包),145,250,False
11417729,【韓馨巧】韓馨巧-韓國魚板(300g/包),165,185,False
10061216,【冷凍店取-宏裕行】花枝月亮蝦餅(200g/包),149,179,False
10374233,【冷凍店取-享吃美味】川味滷小豆干(200g±5%/包),79,159,True
9409529,【冷凍店取-原燒】奶香鮭魚炒飯(216gx1),59,59,False
8133530,【義美】義美蕃茄肉絲蛋炒飯(２７０ｇ),60,79,False
7782551,【冷凍店取—愛上鮮果】冰烤紫御地瓜(250g±10%/包),99,159,False
10392043,【大成食品】台灣豬極厚排骨(250g),120,199,False
10392041,【呷七碗】傳統炒炊粉(550g±15g/包),120,180,False
9169215,【冷凍店取-青花驕】青花椒麻川香醬拌麵(256gx1),59,59,False
11022698,【宏裕行】飛魚卵花枝蝦餅(200g),179,189,False
10374216,【冷凍店取-享吃美味】川味滷雞心(100g±5%/包),79,159,False
9572548,【樂點子】酥炸杏鮑菇(500gx1),109,179,False
7780337,【冷凍店取—蔥阿伯】波霸蔥肉餡餅(75g*10顆/包),115,279,False
10238241,【紅龍】紅龍美式脆薯(500±20g),135,169,False
8679613,【冷凍店取—樂廚】椒鹽去骨雞腿排(２００ｇ±１０％／包),65,65,False
8143492,【快樂大廚】梅干扣肉(２５０公克／包　),99,200,False
11682213,【呷七碗】國宴干貝粽(840±15公克 (210公克×4份)),465,560,False
11538073,【西井村蜂蜜滷味】剁椒肉燥(200ｇ)(效期至2026/08/25),109,109,False
9454201,【冷凍店取-宏裕行】花枝蝦排(300g/盒),220,239,False
8031412,【泓軒食品】紅麴無骨排骨酥(３００克／包),59,70,False
10994911,【龐德】龐德冷凍紅豆煎餅(480g/(4片入))(效期至2026/08/21),125,145,False
9283040,【冷凍店取-披薩市】薄皮5吋野菇燻雞米披薩(90g±4.5%),45,100,False
9036943,【冷凍店取—蔥阿伯】招牌拔絲蔥抓餅(1400g/10片/包),159,250,False
8994460,【興達港歐董】花枝蝦排(540g/12片/包；醬包25g*2包),270,480,False
8553279,【義美】義美香腸蛋炒飯(２７０ｇ),60,79,False
11206671,【寧夏鴻記】韓式辣醬炒麵(300g/盒(麵體180g+醬汁120g)),130,150,False
9081692,【冷凍店取-大成食品】大成?滋酥脆雞腿排(210公克/包),89,140,False
7793023,【冷凍店取－大成食品】田園雞肉蔥油餅(７００ｇ／５片／包),95,150,False
11781615,115/06/11起陸續出貨【養心茶樓】典藏猴菇板栗粽(900公克±1.5%/盒(5入裝)),580,599,False
11414440,【美式賣場】冷凍極品花雕雞(1200g*1)(效期至2026/09/08),639,639,True
10681866,【禾圃原】古早味蔥油餅(500g±5%/包/共5入),109,129,False
10374226,【冷凍店取-享吃美味】川味滷雞胗(100gx1),79,159,False
11214672,【我家牛排】我家牛排蘑菇肉醬鐵板麵3入裝((麵150g、蘑菇醬145g)*3),178,199,False
10994909,【龐德】龐德冷凍韭菜拉餅(550g/(5片入)),90,125,False
8826160,【冷凍店取—樂廚】天使雞腿排（４入）(400g土10%/包),125,125,False
11276535,【EZCHEF】秘製鴨翅(100g(2入)),49,59,False
9524667,【冷凍店取-bb.q】雜菜冬粉(195gx1),69,69,False
8683502,【桂冠】青醬蛤蜊義大利麵(３２０ｇ／盒),59,79,False
7915582,【冷凍店取－愛上美味】私房麻油粉肝(２００ｇ±５％／包),99,159,False
7915573,【冷凍店取－愛上美味】香草檸檬風味舒肥雞胸隨手包(１００ｇ±１０％／包),59,109,False
11417752,【韓馨巧】韓馨巧-德式香長(600g/包),260,280,False
11361726,【冷藏店取-金豐盛】蒜香紐奧良風味雞Ｑ丸3包入(105g/包),140,165,False
10535017,【紅龍】原味搖搖雞球(500g/包),115,139,False
8994462,【興達港歐董】月亮花枝蝦餅(480g/2片/包),240,450,False
8176712,【冷凍店取－海揚鮮物】滿滿魚子香酥柳葉魚(３００ｇ±１０％／盒),129,149,False
11577366,【大成食品】酥炸香脆雞(500g/包),169,250,False
9454202,【冷凍店取-宏裕行】蛋黃芋丸(400g/10粒/盒),180,220,False
9283055,【冷凍店取-披薩市】薄皮5吋地中海纖蔬米披薩(90g±4.5%),45,100,False
